사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2012,1,1,,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,야간,3/25/2012,0,목요일,950142,1956002,126.9351646,37.60208539
2012,1,1,,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,4/3/2012,19,토요일,948417,1956281,126.9156047,37.6045058
2012,1,1,,,,서울특별시,은평구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,주간,4/20/2012,17,금요일,949463,1958326,126.9273132,37.62299735
2012,1,1,,,,서울특별시,은평구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,주간,5/1/2012,12,화요일,949836,1959364,126.9314675,37.6323706
2012,1,1,,,,서울특별시,은평구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,5/13/2012,5,일요일,948962,1954269,126.9219146,37.58640551
2012,1,1,,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,화물차,보행자,야간,5/31/2012,5,토요일,948821,1958511,126.9200243,37.62462652
2012,1,1,,,,서울특별시,은평구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,주간,6/24/2012,11,금요일,948749,1959153,126.9191634,37.63040886
2012,1,2,1,,,서울특별시,은평구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,야간,7/18/2012,21,수요일,945890,1954363,126.8871178,37.58707272
2012,1,1,,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,주간,7/30/2012,6,월요일,947164,1953364,126.9016193,37.57814272
2012,1,3,1,1,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,10/6/2012,15,금요일,948877,1957979,126.9206915,37.61983379
2012,1,2,1,,,서울특별시,은평구,차대사람,횡단중,횡단중,과속,단일로,횡단보도상,승합차,보행자,야간,10/11/2012,20,수요일,949622,1961242,126.9289115,37.64928711
2012,1,1,,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,10/29/2012,15,화요일,949473,1957262,126.9274955,37.6134035
2012,1,1,,,,서울특별시,은평구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,11/9/2012,7,토요일,949716,1961316,126.9299731,37.64995742
2012,1,1,,,,서울특별시,은평구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,야간,11/24/2012,1,수요일,948807,1958377,126.9198761,37.6234189
2012,1,1,,,,서울특별시,은평구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,11/24/2012,3,수요일,948661,1957491,126.9182828,37.61542612
2012,1,2,1,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,12/5/2012,23,일요일,948551,1958429,126.9169682,37.62387146
2012,1,1,,,,서울특별시,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,12/27/2012,0,수요일,946699,1953757,126.8963258,37.58165895
2012,1,1,,,,서울특별시,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,1/21/2012,1,토요일,957370,1952786,127.0172342,37.57346239
2012,1,1,,,,서울특별시,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자,야간,3/1/2012,1,토요일,956189,1952527,127.0038758,37.57107252
2012,1,1,,,,서울특별시,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,3/23/2012,22,화요일,952673,1952693,126.9640507,37.57239466
2012,1,1,,,,서울특별시,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,4/22/2012,5,일요일,953799,1952417,126.9768189,37.56996423
2012,1,1,,,,서울특별시,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,5/3/2012,13,목요일,954607,1953227,126.9859182,37.5773051
2012,1,2,,1,,서울특별시,종로구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,야간,7/21/2012,3,토요일,953073,1952199,126.968612,37.56796264
2012,1,1,,,,서울특별시,종로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,8/10/2012,16,금요일,952693,1955006,126.9641278,37.5932431
2012,1,1,,,,서울특별시,종로구,차대사람,보도통행중,보도통행중,신호위반,단일로,기타단일로,화물차,보행자,주간,9/15/2012,10,화요일,955045,1952910,126.9909001,37.57447033
2012,1,2,,1,,서울특별시,종로구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,주간,10/6/2012,16,금요일,952667,1955080,126.9638285,37.59390873
2012,1,1,,,,서울특별시,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,10/22/2012,9,화요일,955781,1954878,126.9991104,37.59224122
2012,1,2,,1,,서울특별시,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,12/16/2012,4,목요일,954102,1952439,126.9802486,37.57017767
2012,1,1,,,,서울특별시,종로구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,주간,12/28/2012,7,목요일,956510,1952520,127.00751,37.57102464
2012,1,4,,3,,서울특별시,중구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,승용차,야간,1/16/2012,2,월요일,955269,1952221,126.9934766,37.56827294
2012,1,1,,,,서울특별시,중구,차대사람,기타,기타,신호위반,교차로,교차로부근,화물차,보행자,야간,1/29/2012,18,일요일,955720,1951550,126.998624,37.56224416
2012,1,1,,,,서울특별시,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승합차,보행자,야간,2/2/2012,18,목요일,952748,1951206,126.9649959,37.55899593
2012,1,1,,,,서울특별시,중구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,야간,3/7/2012,23,토요일,953453,1951618,126.9729517,37.56274526
2012,1,1,,,,서울특별시,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,5/3/2012,13,목요일,952693,1950577,126.9644138,37.55332381
2012,1,1,,,,서울특별시,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,6/18/2012,21,토요일,955211,1950838,126.9929043,37.55580213
2012,1,1,,,,서울특별시,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,승합차,보행자,야간,7/17/2012,0,일요일,953832,1951747,126.9772348,37.56392705
2012,1,1,,,,서울특별시,중구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,7/22/2012,7,일요일,954737,1951826,126.987477,37.56468402
2012,1,1,,,,서울특별시,중구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,이륜차,승용차,야간,10/5/2012,21,목요일,955466,1951769,126.9957347,37.56420581
2012,1,1,,,,서울특별시,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자,주간,10/15/2012,17,일요일,956806,1950776,127.0109658,37.55531949
2012,2,3,1,,,서울특별시,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,12/9/2012,2,목요일,955501,1951206,126.9961686,37.55913487
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,승용차,보행자,야간,1/26/2012,21,목요일,964090,1955497,127.0932003,37.59818414
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2/25/2012,7,화요일,962876,1953647,127.0795419,37.58146136
2012,1,1,,,,서울특별시,중랑구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,불명,승용차,야간,3/15/2012,2,일요일,962911,1954471,127.0798965,37.58888973
2012,1,7,6,,,서울특별시,중랑구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,주간,3/20/2012,11,토요일,962236,1957535,127.0720929,37.61647889
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,주간,3/27/2012,11,토요일,964041,1954542,127.0926921,37.58957453
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,야간,3/30/2012,23,화요일,964726,1955695,127.1003954,37.59999339
2012,1,1,,,,서울특별시,중랑구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,주간,4/11/2012,17,일요일,962740,1957025,127.0778296,37.6119027
2012,1,1,,,,서울특별시,중랑구,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로내,승용차,이륜차,주간,4/20/2012,13,금요일,962259,1954926,127.0724881,37.59296425
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,5/22/2012,6,목요일,962499,1955001,127.0752028,37.59365006
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,야간,6/6/2012,0,금요일,962262,1957073,127.0724114,37.61231584
2012,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승합차,보행자,주간,12/26/2012,15,화요일,963573,1953432,127.0874464,37.57955136
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,야간,1/16/2012,5,월요일,1133801,1691738,128.9700367,35.21208835
2012,1,1,,,,부산광역시,강서구,차량단독,기타,기타,기타,단일로,기타단일로,화물차,없음,주간,1/30/2012,15,월요일,1126574,1681574,128.889099,35.12140531
2012,1,3,,2,,부산광역시,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,횡단보도상,이륜차,승합차,주간,2/20/2012,17,목요일,1127944,1678014,128.9035764,35.08913664
2012,1,3,1,1,,부산광역시,강서구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승합차,화물차,야간,3/14/2012,18,토요일,1120868,1679370,128.826168,35.10223443
2012,1,2,,1,,부산광역시,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,야간,3/18/2012,0,수요일,1131579,1692837,128.9458047,35.22228805
2012,1,4,3,,,부산광역시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,4/1/2012,12,목요일,1123539,1682239,128.8558955,35.12777364
2012,2,9,7,,,부산광역시,강서구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,4/8/2012,21,목요일,1133277,1685286,128.963234,35.15400024
2012,1,1,,,,부산광역시,강서구,차대사람,기타,기타,기타,기타/불명,기타/불명,화물차,보행자,주간,5/1/2012,16,화요일,1134801,1691643,128.9810024,35.21109726
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,화물차,주간,5/4/2012,12,금요일,1125046,1679689,128.8720458,35.10460007
2012,1,1,,,,부산광역시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,야간,5/6/2012,18,일요일,1130212,1678562,128.9285406,35.09378511
2012,1,2,,1,,부산광역시,강서구,차대차,기타,기타,신호위반,교차로,교차로부근,이륜차,화물차,주간,5/12/2012,14,토요일,1129794,1680745,128.9242941,35.11351864
2012,1,1,,,,부산광역시,강서구,차량단독,전도전복,전도전복,안전운전 의무 불이행,기타/불명,기타/불명,원동기장치자전거,없음,야간,6/2/2012,5,월요일,1128991,1678030,128.9150617,35.0891474
2012,1,2,1,,,부산광역시,강서구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,야간,6/3/2012,18,화요일,1129348,1680872,128.9194211,35.11472089
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,6/7/2012,19,토요일,1131430,1684921,128.9429057,35.15095044
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,원동기장치자전거,특수차,주간,6/18/2012,17,토요일,1127531,1687240,128.9004704,35.17235722
2012,1,1,,,,부산광역시,강서구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,6/22/2012,17,수요일,1131692,1683055,128.9454838,35.13409538
2012,1,1,,,,부산광역시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,주간,7/11/2012,16,월요일,1131765,1678121,128.9455001,35.08960608
2012,1,1,,,,부산광역시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,8/8/2012,1,수요일,1132365,1684787,128.9531462,35.14961986
2012,1,1,,,,부산광역시,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,8/13/2012,0,월요일,1133006,1691841,128.9613192,35.21312167
2012,1,1,,,,부산광역시,강서구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,야간,8/23/2012,3,일요일,1121012,1675407,128.8271687,35.06649114
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,주간,9/17/2012,7,목요일,1130930,1685750,128.9375441,35.15849316
2012,1,1,,,,부산광역시,강서구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,주간,9/20/2012,14,수요일,1121053,1684085,128.8288876,35.14471712
2012,1,1,,,,부산광역시,강서구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,10/6/2012,2,금요일,1128881,1686130,128.9151179,35.16217891
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,신호위반,단일로,기타단일로,이륜차,승용차,야간,10/15/2012,20,일요일,1126790,1681328,128.8914267,35.11915607
2012,1,1,,,,부산광역시,강서구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,승용차,보행자,주간,11/6/2012,6,수요일,1127219,1681841,128.8962167,35.12372366
2012,1,5,1,2,1,부산광역시,강서구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,승합차,주간,11/8/2012,6,금요일,1127572,1687604,128.9009768,35.17563328
2012,1,2,1,,,부산광역시,강서구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,11/19/2012,7,금요일,1127502,1687929,128.9002596,35.17856916
2012,1,1,,,,부산광역시,강서구,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,야간,11/21/2012,3,일요일,1125278,1680568,128.8747239,35.11249514
2012,1,1,,,,부산광역시,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,11/23/2012,4,화요일,1134878,1691367,128.9818061,35.20859537
2012,1,2,1,,,부산광역시,강서구,차대사람,기타,기타,안전거리 미확보,단일로,기타단일로,승용차,보행자,야간,12/9/2012,0,목요일,1130515,1692489,128.9340614,35.21929013
2012,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,주간,12/9/2012,16,목요일,1122473,1680576,128.8439523,35.11291238
2012,1,2,,1,,부산광역시,강서구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,야간,12/14/2012,4,화요일,1128738,1678022,128.9122857,35.08910763
2012,1,1,,,,부산광역시,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,12/17/2012,20,금요일,1124157,1678226,128.8620789,35.09152415
2012,1,1,,,,부산광역시,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,12/23/2012,17,토요일,1126385,1678062,128.8864856,35.08976609
2012,1,1,,,,부산광역시,강서구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,주간,12/31/2012,12,일요일,1127072,1688810,128.8956732,35.18656813
2012,1,2,,1,,부산광역시,강서구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,야간,12/31/2012,19,일요일,1124282,1683006,128.8641636,35.13459641
2012,1,3,,2,,부산광역시,강서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,승합차,주간,1/15/2013,6,월요일,1128241,1681212,128.9073292,35.11792745
2012,1,1,,,,부산광역시,금정구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2/2/2012,6,목요일,1145272,1696305,129.096828,35.25165696
2012,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,승용차,보행자,주간,2/21/2012,6,금요일,1144002,1693366,129.0823582,35.22534927
2012,1,3,2,,,부산광역시,금정구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,야간,3/4/2012,2,수요일,1144902,1694935,129.0925208,35.23936195
2012,1,1,,,,부산광역시,금정구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,주간,3/31/2012,9,수요일,1144971,1699769,129.0941322,35.28292349
2012,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,4/1/2012,6,목요일,1144771,1696751,129.0914015,35.25574955
2012,1,2,1,,,부산광역시,금정구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,야간,4/6/2012,5,화요일,1144795,1693186,129.0910341,35.22361446
2012,1,1,,,,부산광역시,금정구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,자전거,화물차,야간,4/17/2012,19,화요일,1144579,1693390,129.0887006,35.22548256
2012,1,1,,,,부산광역시,금정구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,4/17/2012,20,화요일,1145006,1699874,129.0945376,35.2838621
2012,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,4/20/2012,19,금요일,1144474,1693117,129.0874993,35.22303697
2012,1,1,,,,부산광역시,금정구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,야간,6/8/2012,2,일요일,1144867,1698431,129.0927528,35.27087844
2012,1,2,,1,,부산광역시,금정구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,승용차,야간,6/25/2012,18,토요일,1144745,1695475,129.090891,35.24425198
2012,1,1,,,,부산광역시,금정구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,주간,8/14/2012,16,화요일,1147344,1694423,129.119258,35.23439098
2012,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,야간,8/28/2012,18,금요일,1144640,1694015,129.0894805,35.23110727
2012,1,2,,1,,부산광역시,금정구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,불명,원동기장치자전거,주간,10/1/2012,15,일요일,1144726,1693722,129.0903792,35.2284529
2012,1,1,,,,부산광역시,금정구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,10/17/2012,10,목요일,1148059,1694498,129.1271263,35.23496163
2012,1,1,,,,부산광역시,금정구,차량단독,전도전복,전도전복,안전운전 의무 불이행,기타/불명,기타/불명,이륜차,없음,주간,12/25/2012,10,월요일,1146994,1700065,129.1164227,35.2852963
2012,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승합차,보행자,야간,1/6/2013,18,토요일,1145005,1699868,129.0945234,35.2838109
2012,1,1,,,,부산광역시,기장군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,특수차,주간,1/24/2012,17,화요일,1155347,1696457,129.2075543,35.25151796
2012,1,1,,,,부산광역시,기장군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승합차,보행자,야간,2/15/2012,18,수요일,1155611,1694956,129.2101752,35.23794564
2012,1,1,,,,부산광역시,기장군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,주간,3/5/2012,17,목요일,1155538,1695339,129.2094457,35.24140897
2012,2,3,,1,,부산광역시,기장군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,야간,3/23/2012,20,화요일,1156308,1694737,129.2177894,35.23586063
2012,1,1,,,,부산광역시,기장군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,4/15/2012,22,목요일,1159346,1703843,129.252934,35.31745729
2012,1,1,,,,부산광역시,기장군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,주간,6/1/2012,11,일요일,1155262,1694534,129.2062615,35.23419624
2012,1,1,,,,부산광역시,기장군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,주간,6/15/2012,7,일요일,1158734,1705135,129.2464525,35.32919741
2012,1,1,,,,부산광역시,기장군,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,주간,6/16/2012,11,월요일,1156308,1694744,129.2177919,35.23592641
2012,1,1,,,,부산광역시,기장군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,주간,8/23/2012,16,일요일,1155845,1692917,129.2123595,35.21953165
2012,1,1,,,,부산광역시,기장군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/8/2012,20,화요일,1158496,1703472,129.2435142,35.31424423
2012,1,1,,,,부산광역시,기장군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,9/28/2012,1,목요일,1150893,1700026,129.1592752,35.28436433
2012,1,1,,,,부산광역시,기장군,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,야간,10/7/2012,5,토요일,1161973,1704920,129.2820315,35.32673974
2012,1,1,,,,부산광역시,기장군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,주간,11/24/2012,12,수요일,1153138,1704276,129.1847445,35.32232795
2012,1,2,,,1,부산광역시,기장군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,12/24/2012,22,일요일,1149144,1708140,129.1415307,35.35776188
2012,1,1,,,,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,주간,2/20/2012,6,목요일,1143609,1682185,129.0760933,35.12462285
2012,1,2,,,1,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,보행자,야간,3/1/2012,22,일요일,1143492,1684253,129.0751665,35.14328016
2012,1,1,,,,부산광역시,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,주간,6/11/2012,12,수요일,1144416,1682613,129.0850229,35.12836526
2012,1,1,,,,부산광역시,남구,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,화물차,보행자,주간,6/28/2012,10,화요일,1145599,1681206,129.0977579,35.1155106
2012,1,1,,,,부산광역시,남구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,화물차,이륜차,주간,7/8/2012,7,금요일,1144303,1680435,129.0834031,35.10874939
2012,1,1,,,,부산광역시,남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,7/16/2012,23,토요일,1143398,1682222,129.0737859,35.12498644
2012,1,2,,,1,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,이륜차,보행자,야간,7/23/2012,0,월요일,1142743,1684197,129.0669408,35.14288193
2012,1,1,,,,부산광역시,남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/8/2012,5,화요일,1146360,1683668,129.1065385,35.13759383
2012,1,1,,,,부산광역시,남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,10/16/2012,15,수요일,1142741,1684236,129.0669256,35.14323375
2012,1,1,,,,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,10/26/2012,10,토요일,1142776,1683306,129.067149,35.1348459
2012,1,1,,,,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,11/26/2012,4,금요일,1145846,1683338,129.1008402,35.13469396
2012,1,1,,,,부산광역시,남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,11/30/2012,6,화요일,1146878,1681609,129.1118566,35.11895917
2012,1,1,,,,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,12/17/2012,19,금요일,1146642,1682513,129.1094333,35.12714008
2012,1,1,,,,부산광역시,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,주간,1/7/2013,9,일요일,1145760,1682176,129.0996917,35.12423247
2012,1,1,,,,부산광역시,남구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,주간,1/14/2013,6,일요일,1145621,1682827,129.0982814,35.13012054
2012,1,1,,,,부산광역시,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2/5/2012,6,일요일,1140946,1682371,129.0469105,35.1266723
2012,1,5,1,2,1,부산광역시,동구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,주간,4/6/2012,9,화요일,934538,1963844,126.7576957,37.671781
2012,1,1,,,,부산광역시,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,주간,4/27/2012,11,금요일,1140054,1680960,129.0368838,35.11408169
2012,1,1,,,,부산광역시,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자,주간,6/23/2012,8,목요일,1141802,1683691,129.0565277,35.13845402
